time,u_std_stable_spiral,v_std_stable_spiral,u_std_turbulent_spiral,v_std_turbulent_spiral
6.7,0.668239862692753,0.6682655934071754,0.6683291595975296,0.6480016217768589
6.800000000000001,0.6683150599413561,0.6683549912138885,0.6678525708379432,0.6483572621137086
6.9,0.6683879745636698,0.6684409952425463,0.6673835842040725,0.64870783781436
7.0,0.6684589476185482,0.6685235019284944,0.6669304091938851,0.649047793791991
7.1000000000000005,0.6685282916865608,0.6686024255905231,0.6664998255533044,0.6493727774406841
7.2,0.668596284095086,0.668677705586636,0.6660971449038897,0.6496796347818279
7.300000000000001,0.6686631612387423,0.6687493126540913,0.6657262071043158,0.6499663803876663
7.4,0.6687291136134751,0.6688172536264649,0.6653894085785916,0.6502321445848135
7.5,0.6687942829553006,0.6688815755708575,0.6650877598693421,0.6504771007101305
7.6,0.6688587598011297,0.6689423674036724,0.6648209700503502,0.6507023745243778
7.7,0.6689225839122357,0.6689997612657131,0.6645875557863186,0.6509099372961843
7.800000000000001,0.6689857447344627,0.6690539307752473,0.6643849730565389,0.6511024838058866
7.9,0.6690481851408654,0.6691050894562218,0.6642097693023314,0.6512832964822495
8.0,0.669109804772388,0.6691534858149437,0.6640577535221708,0.6514560972165109
8.1,0.6691704666822244,0.6691993990285882,0.6639241812276832,0.6516248888726269
8.200000000000001,0.669230003155582,0.6692431314688817,0.6638039506574012,0.6517937891741354
8.3,0.6692882244323306,0.6692850022195838,0.6636918060387529,0.6519668603287403
8.4,0.6693449262692913,0.6693253380244439,0.6635825430842185,0.6521479383791001
8.5,0.6693998996340339,0.669364465505809,0.6634712115207604,0.6523404668306803
8.6,0.6694529390194212,0.6694027017253741,0.663353309103796,0.6525473394734681
8.700000000000001,0.6695038518687723,0.6694403461700535,0.6632249614597525,0.6527707575138189
8.8,0.6695524665356218,0.6694776721740747,0.663083082226235,0.6530121061412516
8.9,0.6695986402223529,0.6695149197804955,0.6629255081350375,0.6532718553858791
9.0,0.6696422655192233,0.669552289177099,0.6627511042101557,0.6535494896485704
9.1,0.6696832758146218,0.6695899354271126,0.6625598349542362,0.6538434695065455
9.2,0.6697216495364631,0.6696279648252469,0.6623527984080303,0.6541512283453659
9.3,0.669757412305149,0.6696664322385726,0.6621322212795107,0.6544692050866826
9.4,0.6697906383085025,0.669705340919898,0.6619014148066656,0.6547929128297432
9.5,0.6698214488804498,0.6697446428450036,0.6616646925221011,0.6551170417075489
9.6,0.669850010825858,0.6697842420750353,0.6614272525221193,0.655435592776913
9.7,0.6698765315679441,0.6698239980692062,0.661195028198541,0.6557420384186915
9.8,0.669901254647034,0.6698637322209412,0.6609745125846017,0.6560295035755302
9.9,0.6699244520326821,0.6699032337254558,0.6607725624737135,0.6562909612715485
10.0,0.6699464173928095,0.6699422684845302,0.6605961892400893,0.656519435307318
10.1,0.669967456553734,0.6699805867709404,0.6604523437000167,0.6567082028326314
10.2,0.6699878794286744,0.6700179333665931,0.6603477023701609,0.6568509896892661
10.3,0.6700079898655035,0.6700540560230968,0.6602884621609562,0.656942151981955
10.4,0.6700280773146573,0.6700887155301456,0.6602801498818887,0.6569768382048666
10.5,0.6700484073869567,0.6701216938481211,0.6603274520877123,0.6569511273892364
10.6,0.6700692143927117,0.6701528028098703,0.6604340697505887,0.6568621400550194
10.7,0.6700906938463457,0.6701818908325549,0.6606026010291242,0.6567081201576614
10.8,0.6701129969008707,0.6702088491245685,0.6608344541365787,0.6564884876214934
10.9,0.6701362257944367,0.6702336160688664,0.661129791160081,0.6562038623100938
